episode,reward
430,-200.0
431,-200.0
432,-198.0
433,-200.0
434,-194.0
435,-171.0
436,-200.0
437,-200.0
438,-182.0
439,-165.0
440,-200.0
441,-200.0
442,-142.0
443,-152.0
444,-200.0
445,-187.0
446,-155.0
447,-182.0
448,-123.0
449,-200.0
450,-200.0
451,-200.0
452,-200.0
453,-200.0
454,-200.0
455,-200.0
456,-200.0
457,-200.0
458,-182.0
459,-200.0
460,-200.0
461,-200.0
462,-200.0
463,-199.0
464,-200.0
465,-200.0
466,-189.0
467,-185.0
468,-200.0
469,-200.0
470,-153.0
471,-200.0
472,-147.0
473,-157.0
474,-200.0
475,-199.0
476,-179.0
477,-188.0
478,-191.0
479,-153.0
480,-194.0
481,-200.0
482,-178.0
483,-188.0
484,-147.0
485,-200.0
486,-200.0
487,-146.0
488,-200.0
489,-200.0
490,-200.0
491,-190.0
492,-200.0
493,-200.0
494,-200.0
495,-200.0
496,-200.0
497,-154.0
498,-200.0
499,-200.0
500,-145.0
501,-200.0
502,-200.0
503,-200.0
504,-200.0
505,-200.0
506,-200.0
507,-157.0
508,-200.0
509,-187.0
510,-177.0
511,-200.0
512,-200.0
513,-183.0
514,-200.0
515,-178.0
516,-200.0
517,-200.0
518,-200.0
519,-168.0
520,-200.0
521,-200.0
522,-200.0
523,-200.0
524,-200.0
525,-170.0
526,-200.0
527,-200.0
528,-200.0
529,-186.0
530,-196.0
531,-200.0
532,-200.0
533,-200.0
534,-200.0
535,-172.0
536,-182.0
537,-200.0
538,-169.0
539,-200.0
540,-200.0
541,-200.0
542,-200.0
543,-200.0
544,-200.0
545,-200.0
546,-167.0
547,-200.0
548,-171.0
549,-200.0
550,-200.0
551,-200.0
552,-200.0
553,-147.0
554,-168.0
555,-184.0
556,-200.0
557,-200.0
558,-200.0
559,-200.0
560,-200.0
561,-200.0
562,-200.0
563,-200.0
564,-200.0
565,-200.0
566,-200.0
567,-200.0
568,-200.0
569,-200.0
570,-194.0
571,-200.0
572,-200.0
573,-200.0
574,-200.0
575,-200.0
576,-188.0
577,-200.0
578,-200.0
579,-200.0
580,-200.0
581,-200.0
582,-200.0
583,-200.0
584,-200.0
585,-200.0
586,-122.0
587,-148.0
588,-200.0
589,-200.0
590,-158.0
591,-200.0
592,-200.0
593,-200.0
594,-200.0
595,-200.0
596,-172.0
597,-200.0
598,-200.0
599,-200.0
600,-200.0
601,-200.0
602,-200.0
603,-200.0
604,-200.0
605,-200.0
606,-200.0
607,-200.0
608,-200.0
609,-200.0
610,-200.0
611,-200.0
612,-200.0
613,-200.0
614,-200.0
615,-200.0
616,-200.0
617,-200.0
618,-200.0
619,-200.0
620,-200.0
621,-200.0
622,-161.0
623,-200.0
624,-200.0
625,-200.0
626,-200.0
627,-176.0
628,-200.0
629,-184.0
630,-160.0
631,-200.0
632,-200.0
633,-190.0
634,-187.0
635,-169.0
636,-200.0
637,-200.0
638,-200.0
639,-178.0
640,-178.0
641,-200.0
642,-200.0
643,-200.0
644,-200.0
645,-200.0
646,-200.0
647,-200.0
648,-103.0
649,-168.0
650,-200.0
651,-200.0
652,-178.0
653,-197.0
654,-200.0
655,-199.0
656,-200.0
657,-180.0
658,-200.0
659,-171.0
660,-200.0
661,-172.0
662,-195.0
663,-200.0
664,-200.0
665,-162.0
666,-200.0
667,-200.0
668,-200.0
669,-200.0
670,-162.0
671,-200.0
672,-194.0
673,-181.0
674,-164.0
675,-152.0
676,-187.0
677,-169.0
678,-168.0
679,-199.0
680,-161.0
681,-200.0
682,-179.0
683,-200.0
684,-189.0
685,-173.0
686,-200.0
687,-200.0
688,-200.0
689,-200.0
690,-200.0
691,-163.0
692,-171.0
693,-172.0
694,-195.0
695,-181.0
696,-157.0
697,-200.0
698,-167.0
699,-155.0
700,-161.0
701,-200.0
702,-200.0
703,-200.0
704,-174.0
705,-168.0
706,-101.0
707,-192.0
708,-162.0
709,-148.0
710,-200.0
711,-174.0
712,-149.0
713,-200.0
714,-199.0
715,-200.0
716,-200.0
717,-200.0
718,-200.0
719,-161.0
720,-144.0
721,-151.0
722,-161.0
723,-160.0
724,-107.0
725,-151.0
726,-186.0
727,-123.0
728,-153.0
729,-154.0
730,-154.0
731,-165.0
732,-165.0
733,-152.0
734,-87.0
735,-152.0
736,-167.0
737,-91.0
738,-186.0
739,-118.0
740,-96.0
741,-200.0
742,-93.0
743,-170.0
744,-161.0
745,-156.0
746,-146.0
747,-107.0
748,-156.0
749,-173.0
750,-178.0
751,-144.0
752,-151.0
753,-146.0
754,-157.0
755,-137.0
756,-91.0
757,-121.0
758,-173.0
759,-159.0
760,-146.0
761,-158.0
762,-172.0
763,-181.0
764,-93.0
765,-177.0
766,-160.0
767,-200.0
768,-169.0
769,-167.0
770,-158.0
771,-164.0
772,-152.0
773,-126.0
774,-165.0
775,-110.0
776,-189.0
777,-150.0
778,-145.0
779,-185.0
780,-186.0
781,-90.0
782,-97.0
783,-86.0
784,-168.0
785,-146.0
786,-92.0
787,-137.0
788,-148.0
789,-92.0
790,-153.0
791,-174.0
792,-145.0
793,-151.0
794,-150.0
795,-160.0
796,-149.0
797,-112.0
798,-169.0
799,-158.0
800,-155.0
801,-200.0
802,-142.0
803,-110.0
804,-157.0
805,-93.0
806,-103.0
807,-153.0
808,-94.0
809,-182.0
810,-150.0
811,-153.0
812,-155.0
813,-155.0
814,-106.0
815,-106.0
816,-114.0
817,-98.0
818,-158.0
819,-197.0
820,-129.0
821,-134.0
822,-157.0
823,-196.0
824,-163.0
825,-111.0
826,-167.0
827,-111.0
828,-169.0
829,-139.0
830,-116.0
831,-161.0
832,-165.0
833,-169.0
834,-88.0
835,-91.0
836,-158.0
837,-85.0
838,-170.0
839,-156.0
840,-86.0
841,-165.0
842,-146.0
843,-131.0
844,-125.0
845,-157.0
846,-155.0
847,-89.0
848,-88.0
849,-158.0
850,-89.0
851,-148.0
852,-117.0
853,-166.0
854,-111.0
855,-152.0
856,-160.0
857,-144.0
858,-159.0
859,-106.0
860,-149.0
861,-103.0
862,-200.0
863,-142.0
864,-151.0
865,-200.0
866,-163.0
867,-152.0
868,-95.0
869,-153.0
870,-107.0
871,-110.0
872,-95.0
873,-155.0
874,-162.0
875,-100.0
876,-112.0
877,-167.0
878,-174.0
879,-163.0
880,-95.0
881,-95.0
882,-147.0
883,-155.0
884,-152.0
885,-152.0
886,-155.0
887,-113.0
888,-100.0
889,-128.0
890,-148.0
891,-94.0
892,-98.0
893,-140.0
894,-126.0
895,-121.0
896,-94.0
897,-142.0
898,-154.0
899,-162.0
900,-179.0
901,-101.0
902,-100.0
903,-110.0
904,-127.0
905,-114.0
906,-96.0
907,-125.0
908,-95.0
909,-98.0
910,-100.0
911,-94.0
912,-103.0
913,-100.0
914,-98.0
915,-169.0
916,-163.0
917,-161.0
918,-151.0
919,-174.0
920,-94.0
921,-177.0
922,-152.0
923,-144.0
924,-154.0
925,-173.0
926,-156.0
927,-170.0
928,-99.0
929,-94.0
930,-169.0
931,-170.0
932,-200.0
933,-159.0
934,-158.0
935,-197.0
936,-95.0
937,-157.0
938,-151.0
939,-151.0
940,-176.0
941,-155.0
942,-89.0
943,-167.0
944,-90.0
945,-146.0
946,-172.0
947,-159.0
948,-150.0
949,-98.0
950,-152.0
951,-155.0
952,-113.0
953,-161.0
954,-87.0
955,-145.0
956,-147.0
957,-145.0
958,-88.0
959,-167.0
960,-91.0
961,-187.0
962,-88.0
963,-88.0
964,-152.0
965,-121.0
966,-148.0
967,-130.0
968,-106.0
969,-149.0
970,-144.0
971,-111.0
972,-150.0
973,-150.0
974,-154.0
975,-92.0
976,-144.0
977,-90.0
978,-86.0
979,-101.0
980,-144.0
981,-163.0
982,-87.0
983,-92.0
984,-90.0
985,-150.0
986,-89.0
987,-146.0
988,-110.0
989,-177.0
990,-148.0
991,-182.0
992,-178.0
993,-86.0
994,-165.0
995,-149.0
996,-148.0
997,-161.0
998,-153.0
999,-94.0
1000,-89.0
1001,-105.0
1002,-94.0
1003,-157.0
1004,-155.0
1005,-150.0
1006,-110.0
1007,-91.0
1008,-150.0
1009,-144.0
1010,-86.0
1011,-170.0
1012,-164.0
1013,-155.0
1014,-150.0
1015,-158.0
1016,-159.0
1017,-149.0
1018,-155.0
1019,-164.0
1020,-144.0
1021,-88.0
1022,-180.0
1023,-103.0
1024,-166.0
1025,-155.0
1026,-155.0
1027,-169.0
1028,-155.0
1029,-166.0
1030,-168.0
1031,-151.0
1032,-155.0
1033,-182.0
1034,-150.0
1035,-168.0
1036,-149.0
1037,-154.0
1038,-154.0
1039,-170.0
1040,-86.0
1041,-171.0
1042,-165.0
1043,-123.0
1044,-152.0
1045,-92.0
1046,-162.0
1047,-150.0
1048,-168.0
1049,-163.0
1050,-153.0
1051,-120.0
1052,-115.0
1053,-152.0
1054,-107.0
1055,-198.0
1056,-106.0
1057,-164.0
1058,-159.0
1059,-121.0
1060,-105.0
1061,-128.0
1062,-165.0
1063,-153.0
1064,-109.0
1065,-123.0
1066,-166.0
1067,-164.0
1068,-152.0
1069,-170.0
1070,-151.0
1071,-177.0
1072,-170.0
1073,-164.0
1074,-89.0
1075,-163.0
1076,-164.0
1077,-164.0
1078,-178.0
1079,-129.0
1080,-157.0
1081,-117.0
1082,-135.0
1083,-165.0
1084,-119.0
1085,-156.0
1086,-118.0
1087,-117.0
1088,-88.0
1089,-175.0
1090,-142.0
1091,-129.0
1092,-148.0
1093,-125.0
1094,-118.0
1095,-126.0
1096,-124.0
1097,-100.0
1098,-109.0
1099,-157.0
1100,-123.0
1101,-114.0
1102,-124.0
1103,-122.0
1104,-119.0
1105,-123.0
1106,-127.0
1107,-91.0
1108,-122.0
1109,-137.0
1110,-163.0
1111,-123.0
1112,-123.0
1113,-115.0
1114,-122.0
1115,-99.0
1116,-124.0
1117,-127.0
1118,-123.0
1119,-179.0
1120,-116.0
1121,-124.0
1122,-128.0
1123,-119.0
1124,-120.0
1125,-122.0
1126,-97.0
1127,-165.0
1128,-125.0
1129,-122.0
1130,-118.0
1131,-122.0
1132,-121.0
1133,-123.0
1134,-118.0
1135,-119.0
1136,-124.0
1137,-153.0
1138,-120.0
1139,-200.0
1140,-121.0
1141,-123.0
1142,-128.0
1143,-122.0
1144,-123.0
1145,-91.0
1146,-119.0
1147,-126.0
1148,-119.0
1149,-119.0
1150,-126.0
1151,-120.0
1152,-115.0
1153,-117.0
1154,-119.0
1155,-124.0
1156,-118.0
1157,-123.0
1158,-115.0
1159,-119.0
1160,-113.0
1161,-114.0
1162,-117.0
1163,-123.0
1164,-123.0
1165,-126.0
1166,-88.0
1167,-118.0
1168,-117.0
1169,-122.0
1170,-119.0
1171,-119.0
1172,-111.0
1173,-113.0
1174,-121.0
1175,-115.0
1176,-117.0
1177,-111.0
1178,-115.0
1179,-122.0
1180,-113.0
1181,-121.0
1182,-115.0
1183,-105.0
1184,-122.0
1185,-117.0
1186,-114.0
1187,-110.0
1188,-86.0
1189,-113.0
1190,-112.0
1191,-111.0
1192,-94.0
1193,-108.0
1194,-108.0
1195,-105.0
1196,-108.0
1197,-113.0
1198,-119.0
1199,-114.0
1200,-113.0
1201,-107.0
1202,-105.0
1203,-112.0
1204,-110.0
1205,-117.0
1206,-89.0
1207,-116.0
1208,-109.0
1209,-108.0
1210,-109.0
1211,-103.0
1212,-86.0
1213,-114.0
1214,-108.0
1215,-103.0
1216,-86.0
1217,-83.0
1218,-84.0
1219,-105.0
1220,-106.0
1221,-105.0
1222,-115.0
1223,-84.0
1224,-108.0
1225,-107.0
1226,-102.0
1227,-105.0
1228,-117.0
1229,-106.0
1230,-111.0
1231,-104.0
1232,-104.0
1233,-87.0
1234,-109.0
1235,-103.0
1236,-104.0
1237,-102.0
1238,-107.0
1239,-88.0
1240,-84.0
1241,-84.0
1242,-106.0
1243,-105.0
1244,-83.0
1245,-113.0
1246,-108.0
1247,-105.0
1248,-121.0
1249,-104.0
1250,-114.0
1251,-91.0
1252,-110.0
1253,-121.0
1254,-108.0
1255,-84.0
1256,-122.0
1257,-103.0
1258,-127.0
1259,-104.0
1260,-102.0
1261,-109.0
1262,-89.0
1263,-109.0
1264,-103.0
1265,-89.0
1266,-85.0
1267,-109.0
1268,-88.0
1269,-99.0
1270,-107.0
1271,-105.0
1272,-84.0
1273,-91.0
1274,-103.0
1275,-107.0
1276,-107.0
1277,-105.0
1278,-111.0
1279,-113.0
1280,-102.0
1281,-104.0
1282,-83.0
1283,-103.0
1284,-114.0
1285,-111.0
1286,-87.0
1287,-113.0
1288,-112.0
1289,-93.0
1290,-107.0
1291,-100.0
1292,-117.0
1293,-103.0
1294,-103.0
1295,-111.0
1296,-107.0
1297,-113.0
1298,-112.0
1299,-122.0
1300,-177.0
1301,-114.0
1302,-107.0
1303,-179.0
1304,-117.0
1305,-120.0
1306,-113.0
1307,-111.0
1308,-116.0
1309,-114.0
1310,-112.0
1311,-116.0
1312,-170.0
1313,-93.0
1314,-90.0
1315,-95.0
1316,-113.0
1317,-118.0
1318,-119.0
1319,-180.0
1320,-118.0
1321,-93.0
1322,-118.0
1323,-178.0
1324,-118.0
1325,-112.0
1326,-116.0
1327,-116.0
1328,-121.0
1329,-115.0
1330,-114.0
1331,-108.0
1332,-116.0
1333,-200.0
1334,-119.0
1335,-110.0
1336,-115.0
1337,-114.0
1338,-113.0
1339,-111.0
1340,-122.0
1341,-91.0
1342,-115.0
1343,-112.0
1344,-110.0
1345,-113.0
1346,-115.0
1347,-124.0
1348,-111.0
1349,-116.0
1350,-114.0
1351,-103.0
1352,-115.0
1353,-117.0
1354,-116.0
1355,-109.0
1356,-123.0
1357,-95.0
1358,-116.0
1359,-120.0
1360,-110.0
1361,-109.0
1362,-113.0
1363,-113.0
1364,-116.0
1365,-110.0
1366,-117.0
1367,-114.0
1368,-113.0
1369,-110.0
1370,-111.0
1371,-111.0
1372,-114.0
1373,-115.0
1374,-110.0
1375,-112.0
1376,-111.0
1377,-113.0
1378,-116.0
1379,-116.0
1380,-112.0
1381,-118.0
1382,-112.0
1383,-115.0
1384,-113.0
1385,-113.0
1386,-114.0
1387,-112.0
1388,-113.0
1389,-116.0
1390,-113.0
1391,-116.0
1392,-120.0
1393,-114.0
1394,-119.0
1395,-86.0
1396,-112.0
1397,-113.0
1398,-115.0
1399,-112.0
1400,-106.0
1401,-114.0
1402,-116.0
1403,-115.0
1404,-112.0
1405,-114.0
1406,-86.0
1407,-105.0
1408,-108.0
1409,-109.0
1410,-115.0
1411,-126.0
1412,-117.0
1413,-112.0
1414,-112.0
1415,-117.0
1416,-109.0
1417,-113.0
1418,-109.0
1419,-117.0
1420,-111.0
1421,-120.0
1422,-101.0
1423,-119.0
1424,-107.0
1425,-109.0
1426,-170.0
1427,-115.0
1428,-98.0
1429,-86.0
1430,-110.0
1431,-112.0
1432,-114.0
1433,-113.0
1434,-110.0
1435,-109.0
1436,-113.0
1437,-116.0
1438,-111.0
1439,-107.0
1440,-103.0
1441,-113.0
1442,-111.0
1443,-111.0
1444,-116.0
1445,-115.0
1446,-112.0
1447,-108.0
1448,-114.0
1449,-90.0
1450,-106.0
1451,-111.0
1452,-112.0
1453,-113.0
1454,-110.0
1455,-116.0
1456,-109.0
1457,-98.0
1458,-100.0
1459,-109.0
1460,-109.0
1461,-106.0
1462,-110.0
1463,-110.0
1464,-102.0
1465,-106.0
1466,-112.0
1467,-99.0
1468,-118.0
1469,-107.0
1470,-110.0
1471,-107.0
1472,-105.0
1473,-110.0
1474,-108.0
1475,-99.0
1476,-94.0
1477,-110.0
1478,-107.0
1479,-111.0
1480,-109.0
1481,-107.0
1482,-114.0
1483,-112.0
1484,-101.0
1485,-90.0
1486,-109.0
1487,-109.0
1488,-86.0
1489,-109.0
1490,-86.0
1491,-107.0
1492,-110.0
1493,-106.0
1494,-107.0
1495,-110.0
1496,-110.0
1497,-112.0
1498,-85.0
1499,-110.0
1500,-111.0
1501,-114.0
1502,-112.0
1503,-114.0
1504,-107.0
1505,-102.0
1506,-113.0
1507,-90.0
1508,-109.0
1509,-111.0
1510,-110.0
1511,-110.0
1512,-104.0
1513,-101.0
1514,-105.0
1515,-109.0
1516,-103.0
1517,-109.0
1518,-103.0
1519,-87.0
1520,-107.0
1521,-114.0
1522,-108.0
1523,-106.0
1524,-111.0
1525,-85.0
1526,-93.0
1527,-106.0
1528,-107.0
1529,-110.0
1530,-112.0
1531,-108.0
1532,-108.0
1533,-103.0
1534,-112.0
1535,-110.0
1536,-107.0
1537,-108.0
1538,-107.0
1539,-114.0
1540,-110.0
1541,-112.0
1542,-114.0
1543,-85.0
1544,-116.0
1545,-111.0
1546,-107.0
1547,-106.0
1548,-105.0
1549,-109.0
1550,-87.0
1551,-112.0
1552,-87.0
1553,-107.0
1554,-102.0
1555,-107.0
1556,-106.0
1557,-109.0
1558,-86.0
1559,-111.0
1560,-111.0
1561,-85.0
1562,-87.0
1563,-110.0
1564,-106.0
1565,-102.0
1566,-88.0
1567,-109.0
1568,-95.0
1569,-101.0
1570,-110.0
1571,-110.0
1572,-112.0
1573,-102.0
1574,-106.0
1575,-110.0
1576,-108.0
1577,-109.0
1578,-114.0
1579,-88.0
1580,-85.0
1581,-113.0
1582,-107.0
1583,-112.0
1584,-112.0
1585,-102.0
1586,-111.0
1587,-109.0
1588,-117.0
1589,-86.0
1590,-109.0
1591,-95.0
1592,-114.0
1593,-101.0
1594,-112.0
1595,-112.0
1596,-93.0
1597,-84.0
1598,-107.0
1599,-112.0
1600,-111.0
1601,-110.0
1602,-89.0
1603,-111.0
1604,-112.0
1605,-89.0
1606,-97.0
1607,-110.0
1608,-86.0
1609,-85.0
1610,-84.0
1611,-111.0
1612,-113.0
1613,-110.0
1614,-108.0
1615,-105.0
1616,-105.0
1617,-115.0
1618,-112.0
1619,-109.0
1620,-110.0
1621,-109.0
1622,-108.0
1623,-89.0
1624,-100.0
1625,-112.0
1626,-117.0
1627,-83.0
1628,-118.0
1629,-109.0
1630,-110.0
1631,-113.0
1632,-139.0
1633,-112.0
1634,-136.0
1635,-109.0
1636,-104.0
1637,-111.0
1638,-110.0
1639,-111.0
1640,-119.0
1641,-97.0
1642,-150.0
1643,-155.0
1644,-90.0
1645,-168.0
1646,-118.0
1647,-114.0
1648,-83.0
1649,-96.0
1650,-111.0
1651,-118.0
1652,-118.0
1653,-109.0
1654,-150.0
1655,-110.0
1656,-142.0
1657,-104.0
1658,-115.0
1659,-116.0
1660,-84.0
1661,-108.0
1662,-84.0
1663,-102.0
1664,-113.0
1665,-103.0
1666,-113.0
1667,-112.0
1668,-166.0
1669,-84.0
1670,-118.0
1671,-109.0
1672,-112.0
1673,-85.0
1674,-112.0
1675,-110.0
1676,-105.0
1677,-112.0
1678,-112.0
1679,-106.0
1680,-115.0
1681,-112.0
1682,-120.0
1683,-111.0
1684,-112.0
1685,-154.0
1686,-87.0
1687,-92.0
1688,-87.0
1689,-119.0
1690,-110.0
1691,-106.0
1692,-111.0
1693,-117.0
1694,-89.0
1695,-120.0
1696,-87.0
1697,-115.0
1698,-109.0
1699,-110.0
1700,-85.0
1701,-112.0
1702,-107.0
1703,-107.0
1704,-107.0
1705,-123.0
1706,-116.0
1707,-88.0
1708,-108.0
1709,-86.0
1710,-85.0
1711,-110.0
1712,-90.0
1713,-89.0
1714,-111.0
1715,-113.0
1716,-114.0
1717,-114.0
1718,-107.0
1719,-92.0
1720,-108.0
1721,-116.0
1722,-117.0
1723,-111.0
1724,-116.0
1725,-93.0
1726,-95.0
1727,-112.0
1728,-114.0
1729,-91.0
1730,-88.0
1731,-110.0
1732,-153.0
1733,-111.0
1734,-113.0
1735,-112.0
1736,-169.0
1737,-120.0
1738,-89.0
1739,-153.0
1740,-165.0
1741,-122.0
1742,-112.0
1743,-112.0
1744,-118.0
1745,-118.0
1746,-114.0
1747,-124.0
1748,-142.0
1749,-131.0
1750,-115.0
1751,-125.0
1752,-117.0
1753,-117.0
1754,-92.0
1755,-145.0
1756,-89.0
1757,-94.0
1758,-116.0
1759,-117.0
1760,-116.0
1761,-115.0
1762,-117.0
1763,-117.0
1764,-118.0
1765,-115.0
1766,-111.0
1767,-94.0
1768,-111.0
1769,-123.0
1770,-89.0
1771,-98.0
1772,-115.0
1773,-164.0
1774,-117.0
1775,-117.0
1776,-119.0
1777,-112.0
1778,-185.0
1779,-110.0
1780,-115.0
1781,-109.0
1782,-116.0
1783,-132.0
1784,-95.0
1785,-112.0
1786,-183.0
1787,-111.0
1788,-117.0
1789,-89.0
1790,-111.0
1791,-95.0
1792,-157.0
1793,-110.0
1794,-107.0
1795,-113.0
1796,-110.0
1797,-127.0
1798,-109.0
1799,-111.0
1800,-106.0
1801,-90.0
1802,-109.0
1803,-112.0
1804,-111.0
1805,-99.0
1806,-110.0
1807,-115.0
1808,-119.0
1809,-113.0
1810,-112.0
1811,-108.0
1812,-122.0
1813,-112.0
1814,-106.0
1815,-116.0
1816,-107.0
1817,-106.0
1818,-111.0
1819,-118.0
1820,-112.0
1821,-115.0
1822,-110.0
1823,-116.0
1824,-118.0
1825,-111.0
1826,-121.0
1827,-111.0
1828,-88.0
1829,-105.0
1830,-119.0
1831,-109.0
1832,-113.0
1833,-110.0
1834,-108.0
1835,-197.0
1836,-111.0
1837,-111.0
1838,-113.0
1839,-104.0
1840,-108.0
1841,-124.0
1842,-117.0
1843,-84.0
1844,-120.0
1845,-112.0
1846,-146.0
1847,-102.0
1848,-109.0
1849,-116.0
1850,-105.0
1851,-108.0
1852,-96.0
1853,-111.0
1854,-113.0
1855,-90.0
1856,-84.0
1857,-83.0
1858,-108.0
1859,-113.0
1860,-120.0
1861,-161.0
1862,-108.0
1863,-146.0
1864,-115.0
1865,-92.0
1866,-105.0
1867,-114.0
1868,-109.0
1869,-166.0
1870,-172.0
1871,-111.0
1872,-117.0
1873,-105.0
